speed;age;miles;group
109.0;39.0;35.0;1
121.0;32.0;36.0;0
108.0;36.0;11.0;1
125.0;68.0;14.0;0
131.0;74.0;9.0;0
102.0;38.0;13.0;2
114.0;36.0;9.0;1
138.0;52.0;38.0;1
109.0;87.0;23.0;0
150.0;43.0;49.0;0
108.0;92.0;17.0;0
109.0;40.0;15.0;1
124.0;67.0;32.0;2
121.0;71.0;33.0;1
130.0;67.0;60.0;2
108.0;47.0;36.0;1
98.0;33.0;15.0;2
152.0;43.0;55.0;0
103.0;39.0;20.0;1
96.0;21.0;11.0;2
111.0;19.0;6.0;2
114.0;57.0;52.0;2
88.0;21.0;10.0;2
124.0;31.0;32.0;2
153.0;27.0;28.0;2
149.0;38.0;55.0;0
144.0;49.0;37.0;1
144.0;43.0;35.0;1
99.0;52.0;35.0;1
103.0;43.0;19.0;1
117.0;46.0;29.0;1
109.0;36.0;34.0;0
128.0;46.0;58.0;2
110.0;45.0;17.0;1
105.0;67.0;70.0;2
115.0;67.0;22.0;2
147.0;35.0;57.0;0
121.0;46.0;15.0;2
122.0;54.0;36.0;2
134.0;38.0;25.0;0
134.0;48.0;58.0;2
123.0;45.0;14.0;2
118.0;45.0;38.0;0
110.0;85.0;1.0;0
109.0;36.0;12.0;1
119.0;19.0;27.0;1
140.0;44.0;36.0;1
102.0;21.0;18.0;2
136.0;51.0;45.0;1
115.0;82.0;20.0;0
121.0;43.0;30.0;0
100.0;23.0;15.0;2
120.0;48.0;36.0;1
147.0;42.0;49.0;0
133.0;54.0;25.0;2
134.0;50.0;42.0;1
120.0;56.0;64.0;2
96.0;44.0;32.0;1
143.0;45.0;44.0;1
140.0;44.0;37.0;1
106.0;51.0;22.0;1
98.0;27.0;17.0;2
135.0;52.0;41.0;2
118.0;80.0;16.0;0
126.0;57.0;42.0;2
127.0;36.0;40.0;0
111.0;67.0;20.0;0
159.0;38.0;42.0;0
127.0;22.0;25.0;2
108.0;57.0;28.0;1
153.0;31.0;54.0;0
123.0;27.0;27.0;2
139.0;51.0;38.0;1
123.0;86.0;18.0;0
114.0;35.0;23.0;1
149.0;38.0;50.0;0
132.0;42.0;40.0;2
125.0;51.0;34.0;1
93.0;33.0;13.0;2
118.0;34.0;27.0;0
153.0;41.0;52.0;0
114.0;28.0;39.0;0
132.0;75.0;10.0;0
107.0;40.0;13.0;1
100.0;62.0;74.0;2
99.0;19.0;18.0;2
98.0;26.0;15.0;2
133.0;40.0;22.0;1
111.0;16.0;33.0;0
145.0;49.0;28.0;1
105.0;50.0;34.0;1
120.0;50.0;63.0;2
122.0;78.0;25.0;0
102.0;76.0;15.0;1
103.0;46.0;29.0;2
103.0;49.0;33.0;2
148.0;36.0;53.0;0
116.0;71.0;27.0;0
144.0;46.0;43.0;2
153.0;35.0;49.0;0
116.0;80.0;14.0;0
147.0;42.0;36.0;1
141.0;47.0;41.0;1
140.0;43.0;54.0;1
113.0;26.0;8.0;1
90.0;23.0;7.0;2
151.0;36.0;49.0;0
108.0;46.0;20.0;1
141.0;46.0;40.0;1
138.0;46.0;41.0;1
106.0;34.0;9.0;2
124.0;85.0;14.0;0
121.0;40.0;22.0;0
104.0;65.0;23.0;2
112.0;78.0;21.0;0
116.0;38.0;41.0;0
131.0;50.0;43.0;1
128.0;72.0;21.0;2
133.0;66.0;61.0;2
114.0;29.0;46.0;0
102.0;42.0;24.0;1
148.0;35.0;58.0;0
105.0;24.0;33.0;2
104.0;65.0;28.0;1
140.0;43.0;45.0;1
132.0;83.0;41.0;2
122.0;53.0;46.0;2
154.0;46.0;52.0;0
102.0;25.0;30.0;0
106.0;86.0;31.0;0
114.0;49.0;10.0;1
113.0;23.0;45.0;0
133.0;85.0;36.0;2
98.0;49.0;10.0;1
113.0;65.0;27.0;0
111.0;40.0;10.0;2
119.0;76.0;40.0;0
158.0;35.0;54.0;0
132.0;45.0;36.0;1
139.0;40.0;38.0;1
120.0;54.0;37.0;1
122.0;42.0;34.0;0
139.0;42.0;42.0;1
95.0;29.0;18.0;2
144.0;41.0;57.0;0
149.0;32.0;55.0;0
102.0;31.0;12.0;2
116.0;41.0;27.0;0
106.0;42.0;18.0;1
148.0;35.0;43.0;0
99.0;31.0;16.0;2
99.0;38.0;16.0;1
139.0;85.0;20.0;0
151.0;33.0;52.0;0
99.0;26.0;21.0;2
127.0;17.0;28.0;0
113.0;28.0;25.0;2
145.0;38.0;53.0;0
110.0;56.0;26.0;1
126.0;62.0;18.0;0
107.0;48.0;31.0;1
121.0;53.0;25.0;2
113.0;70.0;57.0;2
137.0;51.0;37.0;1
109.0;77.0;38.0;2
128.0;37.0;25.0;2
93.0;51.0;38.0;2
115.0;50.0;40.0;2
126.0;16.0;29.0;0
137.0;44.0;34.0;1
107.0;41.0;19.0;1
113.0;45.0;12.0;1
113.0;76.0;22.0;0
119.0;93.0;8.0;0
150.0;29.0;55.0;0
126.0;65.0;35.0;0
111.0;52.0;43.0;2
88.0;54.0;20.0;1
114.0;84.0;22.0;0
112.0;38.0;20.0;1
124.0;62.0;64.0;2
131.0;43.0;56.0;2
98.0;30.0;19.0;1
121.0;69.0;20.0;0
96.0;26.0;8.0;2
135.0;46.0;40.0;1
113.0;32.0;23.0;0
114.0;43.0;22.0;1
149.0;43.0;57.0;0
141.0;47.0;24.0;2
97.0;43.0;15.0;1
127.0;87.0;44.0;0
127.0;43.0;7.0;0
119.0;78.0;11.0;0
114.0;51.0;38.0;2
111.0;30.0;15.0;2
141.0;54.0;40.0;1
107.0;38.0;22.0;1
145.0;47.0;39.0;1
128.0;55.0;35.0;2
98.0;17.0;1.0;0
107.0;32.0;18.0;1
116.0;82.0;26.0;0
151.0;37.0;45.0;0
111.0;45.0;30.0;1
111.0;36.0;8.0;1
120.0;70.0;23.0;0
136.0;76.0;29.0;0
144.0;54.0;37.0;1
107.0;40.0;42.0;2
103.0;37.0;23.0;1
77.0;37.0;48.0;2
102.0;23.0;21.0;2
143.0;63.0;33.0;2
117.0;79.0;23.0;0
142.0;48.0;39.0;1
120.0;43.0;55.0;2
120.0;42.0;38.0;2
153.0;37.0;53.0;0
101.0;25.0;13.0;2
141.0;48.0;43.0;2
113.0;68.0;6.0;2
109.0;51.0;11.0;1
130.0;77.0;27.0;0
105.0;39.0;25.0;1
96.0;47.0;23.0;1
106.0;22.0;23.0;2
107.0;31.0;30.0;2
133.0;54.0;25.0;2
129.0;58.0;60.0;2
103.0;24.0;20.0;2
139.0;38.0;36.0;1
142.0;41.0;33.0;1
126.0;77.0;16.0;2
143.0;28.0;50.0;0
95.0;38.0;22.0;1
103.0;33.0;17.0;2
153.0;90.0;35.0;2
156.0;30.0;44.0;0
113.0;41.0;30.0;1
152.0;31.0;50.0;0
114.0;52.0;11.0;1
130.0;53.0;36.0;1
112.0;33.0;24.0;2
108.0;22.0;19.0;2
118.0;56.0;34.0;0
127.0;34.0;50.0;2
116.0;40.0;34.0;0
119.0;69.0;15.0;0
107.0;29.0;19.0;1
119.0;49.0;30.0;2
111.0;48.0;61.0;2
125.0;72.0;29.0;0
123.0;66.0;14.0;0
104.0;21.0;21.0;2
141.0;41.0;38.0;1
110.0;60.0;46.0;1
133.0;26.0;39.0;0
123.0;32.0;15.0;1
132.0;45.0;34.0;1
154.0;38.0;49.0;0
109.0;43.0;14.0;1
147.0;47.0;41.0;1
125.0;77.0;9.0;0
92.0;23.0;10.0;2
122.0;41.0;62.0;2
108.0;49.0;26.0;1
129.0;66.0;37.0;2
148.0;35.0;51.0;0
152.0;41.0;55.0;0
90.0;45.0;22.0;1
123.0;25.0;49.0;0
102.0;41.0;10.0;1
112.0;63.0;12.0;1
147.0;36.0;46.0;0
109.0;26.0;40.0;0
108.0;34.0;12.0;2
121.0;63.0;19.0;0
100.0;50.0;16.0;2
129.0;28.0;55.0;2
122.0;51.0;33.0;1
123.0;49.0;26.0;2
108.0;62.0;17.0;1
109.0;33.0;12.0;1
123.0;25.0;17.0;0
113.0;37.0;8.0;1
135.0;29.0;22.0;0
152.0;66.0;64.0;2
137.0;45.0;34.0;1
125.0;50.0;57.0;2
118.0;31.0;23.0;1
106.0;54.0;23.0;1
116.0;45.0;24.0;1
141.0;49.0;40.0;1
115.0;27.0;10.0;0
117.0;37.0;16.0;1
113.0;19.0;15.0;1
122.0;25.0;28.0;0
119.0;65.0;6.0;2
111.0;31.0;22.0;0
145.0;31.0;25.0;0
127.0;42.0;23.0;0
149.0;36.0;45.0;0
115.0;25.0;32.0;0
156.0;53.0;25.0;2
114.0;66.0;22.0;0
118.0;70.0;13.0;0
104.0;46.0;25.0;0
146.0;35.0;50.0;0
149.0;29.0;49.0;0
127.0;69.0;1.0;2
103.0;42.0;10.0;2
128.0;77.0;10.0;0
137.0;52.0;36.0;1
152.0;33.0;49.0;0
123.0;50.0;34.0;2
114.0;43.0;19.0;1
114.0;45.0;7.0;1
100.0;31.0;8.0;2
96.0;22.0;12.0;2
142.0;45.0;33.0;1
136.0;47.0;46.0;2
101.0;29.0;26.0;0
94.0;22.0;15.0;2
115.0;67.0;18.0;0
136.0;46.0;39.0;1
127.0;39.0;11.0;1
127.0;34.0;47.0;2
150.0;52.0;26.0;2
109.0;50.0;26.0;1
160.0;32.0;57.0;0
126.0;67.0;17.0;0
121.0;21.0;40.0;0
109.0;53.0;34.0;1
114.0;96.0;19.0;0
123.0;79.0;24.0;0
147.0;29.0;51.0;0
120.0;54.0;44.0;1
152.0;32.0;55.0;0
117.0;38.0;35.0;0
134.0;44.0;38.0;1
125.0;30.0;36.0;0
93.0;25.0;14.0;2
110.0;26.0;11.0;2
98.0;29.0;17.0;2
107.0;28.0;36.0;0
112.0;60.0;16.0;2
128.0;69.0;22.0;0
139.0;37.0;37.0;0
101.0;23.0;11.0;2
131.0;49.0;36.0;2
106.0;37.0;6.0;1
96.0;25.0;16.0;2
112.0;16.0;23.0;0
122.0;51.0;23.0;0
137.0;46.0;32.0;1
135.0;50.0;55.0;2
98.0;24.0;20.0;2
145.0;33.0;51.0;0
97.0;40.0;12.0;1
152.0;35.0;46.0;0
120.0;81.0;28.0;0
89.0;58.0;18.0;1
113.0;38.0;7.0;1
118.0;65.0;18.0;1
115.0;82.0;11.0;0
107.0;43.0;28.0;1
118.0;48.0;13.0;2
124.0;56.0;30.0;1
120.0;71.0;18.0;2
135.0;54.0;43.0;1
97.0;30.0;28.0;2
104.0;16.0;15.0;2
121.0;61.0;18.0;1
121.0;73.0;28.0;0
93.0;26.0;21.0;2
115.0;32.0;26.0;1
131.0;42.0;48.0;2
132.0;70.0;19.0;0
110.0;52.0;49.0;2
100.0;54.0;26.0;1
102.0;27.0;13.0;2
119.0;17.0;50.0;0
135.0;24.0;22.0;0
130.0;68.0;58.0;2
116.0;84.0;39.0;2
155.0;35.0;54.0;0
129.0;46.0;27.0;2
113.0;36.0;1.0;2
91.0;24.0;17.0;2
103.0;21.0;17.0;2
112.0;69.0;24.0;0
142.0;38.0;49.0;1
100.0;25.0;18.0;2
130.0;16.0;25.0;0
142.0;43.0;44.0;1
153.0;35.0;39.0;1
137.0;62.0;49.0;2
125.0;33.0;11.0;1
133.0;36.0;19.0;0
141.0;46.0;37.0;1
122.0;70.0;23.0;0
104.0;40.0;26.0;2
102.0;31.0;15.0;1
125.0;16.0;30.0;0
116.0;16.0;26.0;1
104.0;25.0;22.0;2
121.0;31.0;35.0;0
94.0;44.0;10.0;1
125.0;76.0;47.0;2
115.0;72.0;31.0;2
111.0;35.0;16.0;1
101.0;30.0;23.0;2
115.0;55.0;32.0;1
110.0;32.0;7.0;1
132.0;18.0;25.0;0
113.0;35.0;21.0;0
117.0;61.0;43.0;2
108.0;87.0;21.0;0
141.0;45.0;28.0;2
138.0;52.0;49.0;2
93.0;37.0;22.0;1
126.0;39.0;29.0;0
123.0;82.0;15.0;0
103.0;25.0;8.0;2
102.0;82.0;27.0;0
151.0;47.0;54.0;0
136.0;39.0;30.0;2
105.0;72.0;4.0;0
108.0;25.0;14.0;1
99.0;39.0;16.0;2
101.0;22.0;23.0;2
129.0;47.0;30.0;0
124.0;50.0;1.0;1
99.0;44.0;50.0;1
113.0;71.0;25.0;0
93.0;35.0;15.0;2
149.0;32.0;50.0;0
137.0;49.0;46.0;1
105.0;22.0;32.0;0
117.0;53.0;36.0;1
115.0;68.0;21.0;0
122.0;25.0;37.0;0
119.0;79.0;32.0;0
102.0;26.0;20.0;2
124.0;88.0;28.0;0
141.0;39.0;31.0;1
116.0;30.0;36.0;0
120.0;45.0;62.0;2
114.0;47.0;16.0;1
136.0;42.0;38.0;0
146.0;33.0;50.0;0
138.0;42.0;47.0;1
113.0;64.0;42.0;2
95.0;67.0;24.0;1
140.0;46.0;42.0;1
133.0;60.0;68.0;2
116.0;21.0;35.0;0
125.0;67.0;24.0;0
98.0;49.0;30.0;1
142.0;42.0;40.0;1
139.0;53.0;44.0;1
104.0;56.0;14.0;1
105.0;43.0;26.0;2
138.0;45.0;42.0;1
129.0;74.0;25.0;0
109.0;54.0;16.0;1
104.0;44.0;23.0;1
115.0;46.0;16.0;1
99.0;36.0;22.0;2
115.0;76.0;21.0;0
145.0;34.0;47.0;0
112.0;31.0;23.0;2
116.0;75.0;18.0;0
95.0;18.0;14.0;2
149.0;46.0;44.0;2
103.0;23.0;14.0;2
111.0;34.0;14.0;2
128.0;21.0;20.0;0
133.0;50.0;41.0;1
112.0;80.0;11.0;0
96.0;23.0;9.0;2
152.0;34.0;51.0;0
108.0;38.0;41.0;1
142.0;44.0;40.0;1
141.0;40.0;9.0;2
147.0;31.0;41.0;0
109.0;18.0;10.0;2
96.0;26.0;12.0;2
109.0;18.0;34.0;0
139.0;45.0;35.0;1
118.0;70.0;30.0;0
124.0;66.0;30.0;0
147.0;44.0;40.0;1
118.0;78.0;20.0;0
95.0;54.0;16.0;1
153.0;35.0;50.0;0
130.0;41.0;39.0;2
106.0;28.0;25.0;2
99.0;27.0;7.0;2
118.0;27.0;32.0;0
117.0;24.0;25.0;0
104.0;25.0;36.0;1
118.0;59.0;23.0;0
153.0;40.0;51.0;0
97.0;51.0;22.0;1
108.0;76.0;21.0;0
97.0;21.0;8.0;2
156.0;34.0;49.0;0
125.0;35.0;29.0;2
129.0;83.0;23.0;0
122.0;34.0;16.0;1
113.0;33.0;14.0;1
121.0;63.0;18.0;1
67.0;37.0;47.0;2
118.0;82.0;21.0;0
111.0;33.0;20.0;0
160.0;35.0;55.0;0
137.0;42.0;45.0;1
112.0;16.0;42.0;0
101.0;30.0;8.0;1
114.0;22.0;15.0;1
152.0;37.0;58.0;0
96.0;54.0;21.0;1
96.0;29.0;17.0;2
140.0;49.0;40.0;1
157.0;33.0;49.0;0
158.0;55.0;29.0;2
148.0;35.0;61.0;0
129.0;34.0;14.0;0
104.0;20.0;15.0;2
113.0;55.0;59.0;2
105.0;45.0;14.0;1
97.0;53.0;20.0;1
128.0;78.0;41.0;2
106.0;22.0;13.0;2
146.0;46.0;42.0;1
153.0;32.0;54.0;0
128.0;53.0;18.0;1
102.0;20.0;20.0;2
116.0;70.0;26.0;0
121.0;72.0;19.0;0
132.0;25.0;34.0;0
112.0;35.0;41.0;0
114.0;70.0;16.0;0
156.0;29.0;47.0;0
104.0;39.0;18.0;1
112.0;35.0;23.0;2
109.0;33.0;12.0;1
135.0;41.0;42.0;1
137.0;41.0;38.0;1
103.0;48.0;26.0;1
102.0;28.0;15.0;2
111.0;53.0;16.0;1
108.0;19.0;13.0;2
99.0;20.0;26.0;0
96.0;60.0;23.0;1
122.0;74.0;19.0;0
119.0;89.0;6.0;2
97.0;38.0;6.0;1
138.0;48.0;41.0;1
134.0;60.0;65.0;2
137.0;44.0;34.0;1
124.0;38.0;58.0;2
120.0;66.0;60.0;2
134.0;40.0;36.0;1
156.0;34.0;55.0;0
143.0;40.0;43.0;0
140.0;51.0;37.0;1
81.0;29.0;42.0;2
126.0;70.0;7.0;2
136.0;44.0;40.0;1
123.0;24.0;25.0;0
108.0;67.0;46.0;2
139.0;69.0;51.0;2
101.0;30.0;10.0;2
112.0;52.0;15.0;1
114.0;44.0;36.0;2
140.0;83.0;29.0;2
133.0;75.0;22.0;0
127.0;50.0;18.0;1
148.0;33.0;55.0;0
114.0;58.0;29.0;1
145.0;38.0;55.0;0
108.0;60.0;27.0;1
88.0;22.0;19.0;2
136.0;38.0;46.0;1
149.0;39.0;54.0;0
145.0;45.0;56.0;0
144.0;27.0;57.0;0
117.0;22.0;30.0;0
143.0;51.0;39.0;1
148.0;31.0;56.0;0
93.0;28.0;16.0;1
150.0;46.0;40.0;1
103.0;37.0;27.0;1
107.0;50.0;5.0;1
101.0;25.0;11.0;2
141.0;48.0;41.0;1
95.0;36.0;14.0;1
128.0;33.0;33.0;2
126.0;61.0;30.0;2
130.0;25.0;36.0;0
137.0;59.0;30.0;2
137.0;28.0;28.0;0
107.0;28.0;21.0;2
127.0;54.0;34.0;2
119.0;42.0;14.0;2
152.0;37.0;52.0;0
127.0;64.0;42.0;2
93.0;21.0;10.0;2
141.0;67.0;70.0;2
113.0;44.0;24.0;0
122.0;55.0;10.0;2
115.0;34.0;16.0;0
124.0;45.0;8.0;1
94.0;28.0;20.0;2
110.0;43.0;20.0;1
133.0;39.0;41.0;0
109.0;42.0;7.0;2
156.0;34.0;49.0;0
117.0;77.0;26.0;0
123.0;35.0;40.0;2
144.0;49.0;43.0;1
98.0;16.0;16.0;2
116.0;31.0;11.0;1
98.0;30.0;13.0;2
128.0;85.0;17.0;0
102.0;24.0;5.0;2
115.0;34.0;1.0;2
141.0;40.0;45.0;1
117.0;66.0;19.0;0
96.0;61.0;45.0;1
98.0;23.0;14.0;2
127.0;37.0;31.0;0
105.0;32.0;15.0;2
158.0;31.0;50.0;0
157.0;57.0;27.0;2
114.0;73.0;23.0;0
94.0;30.0;12.0;2
109.0;89.0;14.0;0
99.0;23.0;19.0;2
124.0;47.0;9.0;2
149.0;33.0;44.0;0
151.0;40.0;47.0;0
145.0;37.0;47.0;0
128.0;38.0;18.0;1
141.0;42.0;42.0;1
122.0;31.0;28.0;0
108.0;57.0;28.0;1
145.0;50.0;25.0;1
154.0;34.0;40.0;0
116.0;24.0;17.0;1
100.0;21.0;19.0;2
121.0;75.0;22.0;0
114.0;55.0;25.0;2
114.0;68.0;15.0;0
137.0;51.0;39.0;2
142.0;46.0;52.0;1
115.0;51.0;34.0;2
95.0;73.0;25.0;2
148.0;32.0;45.0;0
97.0;36.0;29.0;1
111.0;86.0;73.0;2
106.0;28.0;17.0;2
148.0;42.0;50.0;0
137.0;34.0;40.0;2
123.0;65.0;28.0;2
143.0;42.0;41.0;1
99.0;36.0;22.0;1
147.0;46.0;41.0;1
113.0;55.0;28.0;1
144.0;43.0;42.0;1
136.0;42.0;32.0;1
130.0;51.0;22.0;2
104.0;27.0;13.0;2
94.0;29.0;21.0;2
121.0;31.0;40.0;2
139.0;47.0;46.0;1
98.0;24.0;16.0;2
148.0;28.0;51.0;0
97.0;43.0;15.0;1
103.0;30.0;10.0;1
140.0;41.0;45.0;1
139.0;53.0;43.0;2
118.0;48.0;35.0;1
132.0;32.0;24.0;2
119.0;34.0;9.0;2
106.0;29.0;33.0;0
153.0;36.0;52.0;0
141.0;43.0;50.0;1
107.0;42.0;27.0;1
122.0;49.0;24.0;0
104.0;25.0;22.0;2
118.0;24.0;42.0;0
101.0;31.0;30.0;1
131.0;44.0;43.0;1
113.0;40.0;17.0;0
119.0;45.0;34.0;0
93.0;68.0;42.0;2
112.0;44.0;10.0;1
112.0;33.0;20.0;1
120.0;38.0;13.0;1
154.0;45.0;56.0;0
130.0;42.0;25.0;2
149.0;36.0;47.0;0
100.0;51.0;23.0;1
127.0;46.0;39.0;1
132.0;27.0;44.0;0
143.0;47.0;50.0;1
105.0;69.0;34.0;0
140.0;38.0;32.0;1
101.0;34.0;18.0;2
119.0;60.0;24.0;2
144.0;56.0;53.0;2
147.0;32.0;51.0;0
138.0;55.0;27.0;2
106.0;16.0;38.0;2
123.0;32.0;20.0;0
141.0;27.0;48.0;0
134.0;78.0;22.0;0
107.0;38.0;19.0;1
97.0;20.0;10.0;2
150.0;29.0;46.0;0
98.0;32.0;21.0;1
127.0;31.0;37.0;0
143.0;44.0;36.0;1
152.0;39.0;48.0;0
102.0;28.0;17.0;2
112.0;38.0;25.0;1
94.0;27.0;13.0;2
131.0;55.0;40.0;2
104.0;56.0;34.0;1
151.0;39.0;44.0;0
127.0;83.0;19.0;0
103.0;18.0;13.0;2
117.0;29.0;4.0;1
105.0;49.0;26.0;1
94.0;27.0;12.0;2
131.0;40.0;23.0;2
152.0;32.0;52.0;0
108.0;16.0;32.0;0
131.0;84.0;21.0;0
129.0;54.0;41.0;2
120.0;52.0;27.0;1
134.0;48.0;45.0;1
107.0;49.0;29.0;1
152.0;30.0;54.0;0
144.0;42.0;50.0;2
93.0;26.0;11.0;2
118.0;69.0;19.0;0
101.0;52.0;14.0;1
146.0;38.0;45.0;1
120.0;77.0;20.0;0
122.0;65.0;12.0;0
111.0;51.0;26.0;1
133.0;33.0;42.0;2
148.0;37.0;49.0;0
143.0;60.0;15.0;2
126.0;82.0;18.0;0
101.0;50.0;32.0;1
100.0;27.0;17.0;2
102.0;24.0;20.0;2
134.0;46.0;41.0;1
151.0;27.0;49.0;0
98.0;31.0;17.0;2
116.0;39.0;11.0;1
96.0;22.0;9.0;2
115.0;62.0;28.0;0
117.0;79.0;1.0;2
136.0;62.0;1.0;2
118.0;55.0;51.0;2
140.0;51.0;43.0;1
110.0;32.0;44.0;2
134.0;26.0;32.0;0
136.0;53.0;49.0;1
122.0;78.0;29.0;0
116.0;41.0;21.0;0
147.0;32.0;48.0;0
132.0;47.0;62.0;2
117.0;51.0;13.0;0
145.0;36.0;54.0;0
99.0;48.0;44.0;1
120.0;53.0;26.0;1
130.0;40.0;40.0;2
106.0;42.0;31.0;1
129.0;26.0;18.0;0
139.0;38.0;39.0;1
101.0;61.0;39.0;2
108.0;38.0;15.0;1
114.0;34.0;35.0;1
115.0;54.0;18.0;1
138.0;54.0;32.0;2
105.0;27.0;15.0;2
94.0;29.0;18.0;2
149.0;34.0;44.0;0
152.0;37.0;47.0;0
139.0;47.0;38.0;1
148.0;32.0;57.0;0
154.0;40.0;50.0;0
141.0;51.0;42.0;1
142.0;49.0;41.0;2
149.0;57.0;49.0;2
119.0;67.0;5.0;0
139.0;38.0;38.0;1
148.0;34.0;35.0;1
142.0;87.0;18.0;0
105.0;46.0;31.0;1
131.0;27.0;36.0;0
98.0;53.0;6.0;1
104.0;23.0;9.0;2
129.0;43.0;12.0;2
93.0;16.0;22.0;2
98.0;40.0;7.0;1
119.0;67.0;37.0;0
112.0;48.0;25.0;1
117.0;76.0;29.0;0
144.0;45.0;35.0;1
132.0;78.0;1.0;0
110.0;19.0;33.0;0
104.0;51.0;55.0;2
121.0;76.0;14.0;0
112.0;47.0;51.0;2
128.0;69.0;69.0;2
103.0;26.0;24.0;2
124.0;84.0;29.0;0
134.0;59.0;43.0;2
128.0;22.0;39.0;0
123.0;72.0;33.0;0
117.0;42.0;21.0;1
137.0;53.0;37.0;1
116.0;63.0;41.0;1
134.0;53.0;50.0;1
144.0;81.0;35.0;2
118.0;66.0;7.0;0
108.0;42.0;8.0;1
113.0;50.0;8.0;1
115.0;50.0;36.0;1
110.0;59.0;21.0;1
113.0;49.0;6.0;1
98.0;46.0;26.0;1
125.0;61.0;10.0;2
141.0;49.0;40.0;1
106.0;16.0;26.0;0
126.0;33.0;35.0;0
150.0;37.0;44.0;0
119.0;41.0;6.0;1
119.0;75.0;16.0;0
112.0;82.0;1.0;0
103.0;46.0;13.0;1
138.0;44.0;47.0;1
116.0;67.0;40.0;2
140.0;43.0;41.0;1
97.0;28.0;15.0;2
119.0;63.0;19.0;1
101.0;73.0;11.0;2
91.0;20.0;18.0;2
102.0;26.0;17.0;2
134.0;30.0;35.0;0
119.0;46.0;31.0;1
112.0;27.0;31.0;0
117.0;48.0;48.0;2
118.0;39.0;38.0;1
104.0;26.0;14.0;2
104.0;23.0;17.0;2
149.0;31.0;44.0;0
106.0;57.0;8.0;1
109.0;79.0;35.0;0
138.0;46.0;46.0;1
140.0;35.0;39.0;1
106.0;73.0;1.0;2
100.0;24.0;49.0;2
131.0;35.0;35.0;2
151.0;32.0;54.0;0
147.0;34.0;55.0;0
150.0;28.0;49.0;0
116.0;33.0;26.0;1
122.0;42.0;29.0;1
139.0;21.0;40.0;0
137.0;35.0;45.0;2
116.0;18.0;31.0;0
142.0;56.0;53.0;2
144.0;41.0;52.0;2
151.0;33.0;51.0;0
130.0;47.0;26.0;1
114.0;33.0;32.0;0
119.0;66.0;32.0;0
132.0;50.0;40.0;2
105.0;79.0;19.0;0
111.0;95.0;16.0;0
111.0;49.0;23.0;1
92.0;20.0;15.0;2
140.0;43.0;41.0;1
132.0;39.0;41.0;1
105.0;33.0;14.0;2
128.0;49.0;18.0;1
146.0;53.0;44.0;1
128.0;21.0;26.0;0
111.0;54.0;5.0;1
143.0;53.0;37.0;1
121.0;50.0;45.0;2
107.0;43.0;28.0;1
99.0;28.0;7.0;1
109.0;26.0;28.0;1
88.0;23.0;9.0;2
149.0;42.0;48.0;1
124.0;49.0;53.0;2
105.0;99.0;38.0;2
135.0;31.0;27.0;0
125.0;31.0;40.0;0
98.0;19.0;15.0;2
97.0;28.0;15.0;2
107.0;68.0;48.0;2
134.0;56.0;36.0;2
107.0;31.0;25.0;2
94.0;54.0;29.0;1
139.0;45.0;39.0;1
123.0;55.0;29.0;1
107.0;45.0;33.0;1
109.0;68.0;28.0;0
120.0;35.0;26.0;0
158.0;44.0;50.0;2
112.0;59.0;13.0;2
127.0;28.0;38.0;0
169.0;54.0;48.0;2
125.0;80.0;7.0;0
151.0;37.0;50.0;0
94.0;84.0;37.0;2
152.0;39.0;53.0;0
126.0;20.0;37.0;0
124.0;49.0;47.0;2
124.0;85.0;8.0;0
115.0;29.0;12.0;1
127.0;60.0;53.0;2
147.0;33.0;53.0;0
120.0;84.0;9.0;0
141.0;58.0;43.0;2
88.0;23.0;19.0;2
109.0;51.0;16.0;1
127.0;69.0;43.0;2
147.0;36.0;48.0;0
99.0;41.0;1.0;1
124.0;24.0;49.0;2
131.0;29.0;31.0;0
114.0;87.0;29.0;0
138.0;48.0;30.0;1
115.0;64.0;15.0;0
115.0;34.0;32.0;0
113.0;35.0;4.0;1
113.0;35.0;17.0;1
137.0;58.0;23.0;2
109.0;43.0;29.0;1
100.0;56.0;25.0;1
93.0;32.0;4.0;1
157.0;39.0;49.0;0
119.0;80.0;25.0;0
111.0;34.0;37.0;2
104.0;30.0;26.0;2
121.0;82.0;13.0;0
123.0;19.0;36.0;0
141.0;52.0;48.0;2
109.0;45.0;28.0;1
133.0;65.0;24.0;0
104.0;17.0;54.0;2
152.0;35.0;42.0;0
98.0;29.0;22.0;2
127.0;35.0;30.0;0
128.0;42.0;77.0;2
115.0;27.0;15.0;1
145.0;33.0;50.0;0
119.0;21.0;37.0;0
104.0;47.0;19.0;1
107.0;73.0;30.0;0
91.0;54.0;16.0;1
144.0;26.0;48.0;0
117.0;65.0;51.0;2
139.0;46.0;38.0;1
98.0;31.0;11.0;2
110.0;83.0;19.0;0
96.0;24.0;11.0;2
131.0;30.0;26.0;0
118.0;26.0;3.0;1
139.0;49.0;43.0;1
95.0;33.0;8.0;2
119.0;45.0;50.0;2
132.0;58.0;57.0;2
106.0;25.0;9.0;2
116.0;80.0;20.0;0
98.0;32.0;23.0;2
143.0;39.0;37.0;1
143.0;61.0;43.0;2
128.0;38.0;28.0;0
131.0;97.0;49.0;2
133.0;54.0;55.0;2
127.0;27.0;43.0;0
116.0;48.0;46.0;2
136.0;42.0;36.0;1
112.0;44.0;15.0;1
150.0;37.0;45.0;0
